cluster_no,initial_node,end_node,distance,quantity
4310.0,1716.0,2758.0,0.0755938290011941,2.0
4311.0,869.0,2644.0,0.0756535947217815,2.0
4312.0,2512.0,4270.0,0.075764026828361,3.0
4313.0,1451.0,4279.0,0.0758901804002668,3.0
4314.0,157.0,1952.0,0.0759009707446165,2.0
4315.0,2591.0,4259.0,0.075907774014419,3.0
4316.0,1959.0,2868.0,0.0759119040874167,2.0
4317.0,1754.0,4236.0,0.0761810735993151,3.0
4318.0,987.0,2272.0,0.0762200475391771,2.0
4319.0,2979.0,2987.0,0.0762334714294076,2.0
4320.0,1589.0,2998.0,0.076243183604057,2.0
4321.0,2202.0,2843.0,0.0762489782869247,2.0
4322.0,589.0,1455.0,0.0762552338046211,2.0
4323.0,4135.0,4148.0,0.076299864007076,21.0
4324.0,286.0,2732.0,0.0763295845691857,2.0
4325.0,2292.0,2299.0,0.0763623602875369,2.0
4326.0,2013.0,2071.0,0.0764156574072821,2.0
4327.0,1073.0,1198.0,0.0765251026363355,2.0
4328.0,4188.0,4250.0,0.0765771119117655,6.0
4329.0,1123.0,2859.0,0.0767712551769522,2.0
4330.0,193.0,835.0,0.0768136682655399,2.0
4331.0,1710.0,4241.0,0.0769539789131415,3.0
4332.0,1237.0,2258.0,0.0770262614658387,2.0
4333.0,1501.0,2385.0,0.0770306741106455,2.0
4334.0,1312.0,2855.0,0.0770739216533143,2.0
4335.0,1662.0,2738.0,0.0771001678806635,2.0
4336.0,497.0,2460.0,0.0772206227575913,2.0
4337.0,4139.0,4219.0,0.0772953224422052,5.0
4338.0,4231.0,4265.0,0.0772956548857575,4.0
4339.0,4232.0,4248.0,0.0774665492949349,4.0
4340.0,1329.0,2334.0,0.077469402714652,2.0
4341.0,1535.0,1826.0,0.0776659282234853,2.0
4342.0,997.0,1941.0,0.0776808752413961,2.0
4343.0,576.0,1222.0,0.0777104145662326,2.0
4344.0,831.0,4225.0,0.0777668614894847,3.0
4345.0,1878.0,4126.0,0.0778301392500033,5.0
4346.0,1104.0,4177.0,0.0778403040604523,4.0
4347.0,2040.0,2571.0,0.0778505398859437,2.0
4348.0,665.0,1031.0,0.0779625893040686,2.0
4349.0,2518.0,4194.0,0.0779918086157918,3.0
4350.0,2069.0,2865.0,0.0780846817995422,2.0
4351.0,1836.0,4214.0,0.078219986566184,3.0
4352.0,1566.0,4207.0,0.0782251216007018,3.0
4353.0,2909.0,4170.0,0.0783973626760282,3.0
4354.0,645.0,2526.0,0.0784523118096023,2.0
4355.0,4168.0,4280.0,0.0784952034495167,31.0
4356.0,1709.0,4235.0,0.0786684987215453,3.0
4357.0,1412.0,4166.0,0.0786865477722192,3.0
4358.0,2196.0,2883.0,0.0787174666317692,2.0
4359.0,1482.0,2286.0,0.0788775682087194,2.0
4360.0,2136.0,4249.0,0.0789087894155066,3.0
4361.0,2138.0,2166.0,0.0791407174436029,2.0
4362.0,2672.0,4285.0,0.0791517729455657,6.0
4363.0,523.0,4152.0,0.0791941332237284,3.0
4364.0,1649.0,1759.0,0.0792257065209026,2.0
4365.0,442.0,3009.0,0.0792464630007557,2.0
4366.0,1751.0,2961.0,0.0792696269536809,2.0
4367.0,949.0,4220.0,0.0792754341130527,3.0
4368.0,323.0,2580.0,0.0792815057675598,2.0
4369.0,2020.0,3035.0,0.0792872149699439,2.0
4370.0,558.0,1343.0,0.0793870547234016,2.0
4371.0,1505.0,2408.0,0.0796354713589446,2.0
4372.0,1645.0,2523.0,0.079658921335114,2.0
4373.0,656.0,4179.0,0.0796770479228373,4.0
4374.0,1498.0,3014.0,0.0797727691099879,2.0
4375.0,799.0,2090.0,0.0798233861927711,2.0
4376.0,893.0,1119.0,0.0799657855559282,2.0
4377.0,975.0,1141.0,0.0799963728738137,2.0
4378.0,2578.0,4164.0,0.0800784550217992,3.0
4379.0,1477.0,2605.0,0.0800792548143236,2.0
4380.0,1731.0,4240.0,0.0801607735624426,4.0
4381.0,341.0,538.0,0.0801652996036336,2.0
4382.0,130.0,1638.0,0.0802031870526452,2.0
4383.0,2086.0,2830.0,0.0802414431900073,2.0
4384.0,434.0,796.0,0.0803383745643103,2.0
4385.0,672.0,4195.0,0.0804675049100158,3.0
4386.0,358.0,2088.0,0.0805214379597481,2.0
4387.0,1791.0,1863.0,0.0807713343403631,2.0
4388.0,1768.0,2737.0,0.0808276447170091,2.0
4389.0,205.0,4275.0,0.0808305252483018,5.0
4390.0,2131.0,4151.0,0.0808872981586644,6.0
4391.0,2454.0,4187.0,0.0810311989921257,3.0
4392.0,329.0,802.0,0.0810906043642256,2.0
4393.0,314.0,1244.0,0.0811945310419813,2.0
4394.0,886.0,2612.0,0.0812034763668602,2.0
4395.0,1902.0,2223.0,0.0812071998829459,2.0
4396.0,655.0,1036.0,0.0812274539272001,2.0
4397.0,636.0,2254.0,0.081274043758088,2.0
4398.0,503.0,580.0,0.0813146698867312,2.0
4399.0,9.0,4274.0,0.0813226877268468,3.0
4400.0,1670.0,2145.0,0.08136334641426,2.0
4401.0,1115.0,1885.0,0.0814536064225638,2.0
4402.0,934.0,4362.0,0.0814655399494717,7.0
4403.0,707.0,1668.0,0.0816100768134514,2.0
4404.0,1114.0,2253.0,0.0816236812584887,2.0
4405.0,496.0,1241.0,0.0816384359952094,2.0
4406.0,2471.0,4256.0,0.0817031804519418,179.0
4407.0,639.0,1810.0,0.0817208358327842,2.0
4408.0,270.0,1252.0,0.0817707629676315,2.0
4409.0,131.0,4227.0,0.0817836555888856,3.0
4410.0,4172.0,4178.0,0.0818148875691673,4.0
4411.0,307.0,1098.0,0.0820275829757283,2.0
4412.0,2449.0,4228.0,0.0820457500366891,3.0
4413.0,961.0,4206.0,0.0821762207481726,3.0
4414.0,1550.0,4337.0,0.0822015075023867,6.0
4415.0,1053.0,1660.0,0.0822331129214569,2.0
4416.0,2269.0,3055.0,0.082247914544769,2.0
4417.0,204.0,1088.0,0.0822679289576825,2.0
4418.0,2340.0,4123.0,0.082493946537976,3.0
4419.0,453.0,1756.0,0.0825746613273703,2.0
4420.0,165.0,2604.0,0.0826455424853953,2.0
4421.0,518.0,4272.0,0.0826774628836591,4.0
4422.0,4161.0,4245.0,0.0827351813916411,4.0
4423.0,2466.0,4405.0,0.0827803123884249,3.0
4424.0,432.0,2053.0,0.0828401704855028,2.0
4425.0,995.0,2905.0,0.0829504802134419,2.0
4426.0,194.0,1697.0,0.0829651706187595,2.0
4427.0,435.0,675.0,0.0830137693255358,2.0
4428.0,828.0,1989.0,0.0830582104633467,2.0
4429.0,1066.0,3109.0,0.0830730892225088,2.0
4430.0,1225.0,2653.0,0.0831887090759061,2.0
4431.0,325.0,554.0,0.0833734263376236,2.0
4432.0,519.0,4203.0,0.0834460912625596,3.0
4433.0,1920.0,4373.0,0.0834844228971006,5.0
4434.0,4171.0,4233.0,0.083591754954481,4.0
4435.0,144.0,217.0,0.0836094437697059,2.0
4436.0,1270.0,3114.0,0.0837720250432704,2.0
4437.0,308.0,1435.0,0.083774963096006,2.0
4438.0,1921.0,4350.0,0.0837933041183893,3.0
4439.0,30.0,574.0,0.083930869788016,2.0
4440.0,533.0,4218.0,0.0839559985584907,3.0
4441.0,1841.0,2978.0,0.0839904908668055,2.0
4442.0,957.0,1108.0,0.0840219491385679,2.0
4443.0,1019.0,1493.0,0.0840427393105024,2.0
4444.0,184.0,4357.0,0.0840994901684447,4.0
4445.0,703.0,2093.0,0.084155569438008,2.0
4446.0,711.0,768.0,0.0842253268755432,2.0
4447.0,643.0,1120.0,0.0842947855735049,2.0
4448.0,1348.0,1559.0,0.0844877089049204,2.0
4449.0,679.0,4268.0,0.0845669931963329,3.0
4450.0,958.0,2717.0,0.0845889256292692,2.0
4451.0,1094.0,2043.0,0.0847082053061172,2.0
4452.0,1077.0,1523.0,0.0847110302679994,2.0
4453.0,634.0,4372.0,0.0847913841063832,3.0
4454.0,2143.0,2897.0,0.0848233642399299,2.0
4455.0,1506.0,4349.0,0.0848319766972304,4.0
4456.0,2312.0,3018.0,0.0849860918311896,2.0
4457.0,1597.0,2684.0,0.0850171045768668,2.0
4458.0,14.0,516.0,0.0850980876811758,2.0
4459.0,115.0,4402.0,0.0851425750610484,8.0
4460.0,1075.0,2116.0,0.0852544683453582,2.0
4461.0,4173.0,4388.0,0.0854070066986125,4.0
4462.0,1790.0,4286.0,0.0854352801461019,3.0
4463.0,1554.0,4266.0,0.0854904707880576,4.0
4464.0,684.0,4175.0,0.0855185885130501,3.0
4465.0,1922.0,2353.0,0.0855560530417351,2.0
4466.0,677.0,4298.0,0.0856546533698988,5.0
4467.0,303.0,2247.0,0.0857513146030692,2.0
4468.0,1074.0,1688.0,0.0857983226456295,2.0
4469.0,789.0,2039.0,0.0858798894569704,2.0
4470.0,528.0,993.0,0.0858954232291282,2.0
4471.0,968.0,3057.0,0.0858969731123526,2.0
4472.0,1757.0,2989.0,0.0859254863700234,2.0
4473.0,1848.0,2942.0,0.0859772222196601,2.0
4474.0,336.0,1778.0,0.0860377662147675,2.0
4475.0,1728.0,4404.0,0.0860727527191113,3.0
4476.0,2388.0,4367.0,0.0861179452971624,4.0
4477.0,2352.0,2719.0,0.0861544501018183,2.0
4478.0,1661.0,2095.0,0.0863044881180131,2.0
4479.0,2497.0,2846.0,0.0863803243722589,2.0
4480.0,60.0,2982.0,0.0864352527909663,2.0
4481.0,1610.0,4321.0,0.0864709520285091,3.0
4482.0,1271.0,1296.0,0.0866073487318301,2.0
4483.0,2589.0,2881.0,0.0866560407064001,2.0
4484.0,1469.0,1949.0,0.086678668827932,2.0
4485.0,76.0,4269.0,0.0866924590665197,3.0
4486.0,4378.0,4380.0,0.0867246518535856,7.0
4487.0,1553.0,4383.0,0.0867511209658346,3.0
4488.0,2556.0,4224.0,0.086775440376994,3.0
4489.0,37.0,4223.0,0.0868579739571203,3.0
4490.0,252.0,4162.0,0.0868588503450052,333.0
4491.0,1182.0,3427.0,0.0869402936879532,7.0
4492.0,102.0,641.0,0.0869841573329832,2.0
4493.0,1234.0,4239.0,0.0870127335380923,3.0
4494.0,1626.0,2510.0,0.0870811815404629,2.0
4495.0,2275.0,4376.0,0.087106156347679,3.0
4496.0,937.0,2282.0,0.0871159307792688,2.0
4497.0,952.0,4198.0,0.0871395097446685,3.0
4498.0,1869.0,2888.0,0.0872109089575856,2.0
4499.0,2781.0,4346.0,0.0872853377210545,5.0
4500.0,437.0,930.0,0.0873144766705863,2.0
4501.0,2229.0,4200.0,0.0873996201911277,3.0
4502.0,964.0,2089.0,0.0874177240102737,2.0
4503.0,456.0,1992.0,0.0874488763085763,2.0
4504.0,527.0,603.0,0.0874557986597773,2.0
4505.0,989.0,1204.0,0.0874984569520206,2.0
4506.0,1092.0,1605.0,0.0875329022977653,2.0
4507.0,587.0,801.0,0.0875950681632409,2.0
4508.0,2348.0,4364.0,0.0876104873349303,3.0
4509.0,311.0,1458.0,0.0877012218338026,2.0
4510.0,775.0,2691.0,0.0881331361953171,2.0
4511.0,1642.0,2161.0,0.0881374284942382,2.0
4512.0,38.0,2997.0,0.0881520098582613,2.0
4513.0,1367.0,1390.0,0.0881654697314592,2.0
4514.0,1113.0,2923.0,0.0882049309732546,2.0
4515.0,552.0,4387.0,0.0882114404657336,3.0
4516.0,2076.0,2473.0,0.0882222338452919,2.0
4517.0,136.0,2398.0,0.0882249373912541,2.0
4518.0,1496.0,4301.0,0.0882439054142605,4.0
4519.0,1102.0,1814.0,0.088253515809174,2.0
4520.0,1254.0,1763.0,0.0883028306184287,2.0
4521.0,1107.0,1301.0,0.0883838973096711,2.0
4522.0,962.0,4201.0,0.0884677529390111,4.0
4523.0,1503.0,4141.0,0.0885796667912566,3.0
4524.0,1483.0,4255.0,0.0885803802571684,3.0
4525.0,1363.0,3118.0,0.0886089578495605,2.0
4526.0,505.0,4314.0,0.0886304876453727,3.0
4527.0,1452.0,3108.0,0.0886896445384112,2.0
4528.0,1027.0,1236.0,0.0887250252253785,2.0
4529.0,277.0,2813.0,0.0888150327657342,2.0
4530.0,2087.0,4399.0,0.0888249832413323,4.0
4531.0,1003.0,4247.0,0.0888564973931509,3.0
4532.0,1251.0,4292.0,0.0889028793083361,3.0
4533.0,646.0,1389.0,0.0889079213086997,2.0
4534.0,2637.0,2931.0,0.0889496540073528,2.0
4535.0,597.0,1470.0,0.0890169342510473,2.0
4536.0,2216.0,3162.0,0.0890335016693034,3.0
4537.0,764.0,1962.0,0.0890410404077021,2.0
4538.0,4432.0,4433.0,0.0890858542456467,8.0
4539.0,332.0,2516.0,0.0891043571238729,2.0
4540.0,4217.0,4406.0,0.0891560071037333,182.0
4541.0,2052.0,4193.0,0.0892451246394782,3.0
4542.0,1978.0,4324.0,0.0892864138152195,3.0
4543.0,2746.0,3160.0,0.0893082045023437,3.0
4544.0,1041.0,1143.0,0.0893979449111465,2.0
4545.0,1279.0,4229.0,0.0894676511063826,3.0
4546.0,2070.0,2878.0,0.0894971871912768,2.0
4547.0,712.0,1101.0,0.0896569497396025,2.0
4548.0,907.0,4196.0,0.089673975975374,5.0
4549.0,1578.0,4261.0,0.0897334113018752,3.0
4550.0,2146.0,2181.0,0.0897336844149379,2.0
4551.0,2177.0,2818.0,0.0897454240469215,2.0
4552.0,2023.0,2730.0,0.0898719726073492,2.0
4553.0,4288.0,4339.0,0.0898753756913182,7.0
4554.0,570.0,1339.0,0.0899506648024693,2.0
4555.0,4315.0,4461.0,0.0899541563275903,7.0
4556.0,64.0,4189.0,0.08997868048739,3.0
4557.0,1116.0,1267.0,0.0900546501380973,2.0
4558.0,2106.0,2963.0,0.0900830970960014,2.0
4559.0,188.0,4421.0,0.090086433139348,5.0
4560.0,690.0,2160.0,0.0900920502145974,2.0
4561.0,202.0,4215.0,0.0901134793285774,3.0
4562.0,4202.0,4291.0,0.0901863072645698,4.0
4563.0,501.0,2902.0,0.0902575034116054,2.0
4564.0,1256.0,1974.0,0.090280498845235,2.0
4565.0,4155.0,4540.0,0.0903247355078552,184.0
4566.0,1377.0,1807.0,0.090354449108358,2.0
4567.0,1300.0,4520.0,0.0903732153158366,3.0
4568.0,977.0,1360.0,0.0903798057030163,2.0
4569.0,4283.0,4344.0,0.0904199785806461,5.0
4570.0,583.0,2903.0,0.0904797908496232,2.0
4571.0,4412.0,4462.0,0.0904919640146971,6.0
4572.0,4330.0,4515.0,0.0905080331717732,5.0
4573.0,784.0,3163.0,0.0905851624932618,3.0
4574.0,4363.0,4531.0,0.090628418771842,6.0
4575.0,4210.0,4413.0,0.0906774444053229,5.0
4576.0,4331.0,4569.0,0.0907655263580591,8.0
4577.0,82.0,248.0,0.0908132396395021,2.0
4578.0,4385.0,4389.0,0.0908435369470346,8.0
4579.0,2476.0,2885.0,0.0908467887687908,2.0
4580.0,302.0,1519.0,0.0908852559344759,2.0
4581.0,2893.0,4281.0,0.0908853109084816,3.0
4582.0,465.0,1193.0,0.0908917952434097,2.0
4583.0,4254.0,4294.0,0.0909239816485028,4.0
4584.0,116.0,4329.0,0.0909331410884849,3.0
4585.0,1071.0,3380.0,0.0909524255129547,3.0
4586.0,1430.0,1779.0,0.0909570650382731,2.0
4587.0,395.0,853.0,0.090989655031176,2.0
4588.0,762.0,4153.0,0.0910227767062213,3.0
4589.0,4144.0,4355.0,0.091067865991027,33.0
4590.0,1784.0,2543.0,0.0911422062491926,2.0
4591.0,4160.0,4440.0,0.0911656133635908,5.0
4592.0,1118.0,1948.0,0.091245366502168,2.0
4593.0,1197.0,4213.0,0.0912460621794347,4.0
4594.0,2081.0,4359.0,0.0913297951791462,3.0
4595.0,203.0,2509.0,0.0913831946222328,2.0
4596.0,331.0,4322.0,0.0914135783551987,3.0
4597.0,594.0,4104.0,0.0914613737819297,5.0
4598.0,177.0,744.0,0.0914722479707393,2.0
4599.0,2270.0,2722.0,0.0915004526183397,2.0
4600.0,4360.0,4450.0,0.0915304156962847,5.0
4601.0,3678.0,4142.0,0.0915311552676295,6.0
4602.0,1185.0,4060.0,0.0915331685517174,4.0
4603.0,2211.0,3667.0,0.0915498639042699,3.0
4604.0,4312.0,4493.0,0.0916840649719084,6.0
4605.0,540.0,879.0,0.0917186110764588,2.0
4606.0,2651.0,4583.0,0.0917307613325407,5.0
4607.0,1857.0,2501.0,0.0917902652716878,2.0
4608.0,1263.0,4338.0,0.0918616287609983,5.0
4609.0,2307.0,2515.0,0.0919449537247362,2.0
4610.0,1538.0,3351.0,0.0919692044671331,3.0
4611.0,1474.0,4226.0,0.0921038265723055,37.0
4612.0,1155.0,1953.0,0.0921555382250243,2.0
4613.0,1067.0,1140.0,0.0921653140398537,2.0
4614.0,1817.0,4541.0,0.0922079755285121,4.0
4615.0,555.0,628.0,0.0922235224962362,2.0
4616.0,2427.0,4318.0,0.0922638049327136,3.0
4617.0,1800.0,2808.0,0.0923196749271825,2.0
4618.0,1494.0,4267.0,0.0924515373441332,3.0
4619.0,4340.0,4410.0,0.0924878150541746,6.0
4620.0,1037.0,4513.0,0.0924994872111004,3.0
4621.0,449.0,2757.0,0.0925358363591263,2.0
4622.0,1560.0,2401.0,0.0925514702381967,2.0
4623.0,1311.0,3061.0,0.0926964795409579,2.0
4624.0,1436.0,4244.0,0.0927304466976959,3.0
4625.0,4258.0,4476.0,0.0927347749544612,6.0
4626.0,4221.0,4466.0,0.0927696627698427,7.0
4627.0,111.0,612.0,0.0927801878531236,2.0
4628.0,1345.0,2635.0,0.0927803099361383,2.0
4629.0,1307.0,4284.0,0.0928473833850595,3.0
4630.0,365.0,1855.0,0.0928589182702922,2.0
4631.0,352.0,2871.0,0.0929028133309123,2.0
4632.0,633.0,1405.0,0.0929567955122327,2.0
4633.0,369.0,4365.0,0.0929921835110758,3.0
4634.0,1035.0,4478.0,0.0929966884429737,3.0
4635.0,4347.0,4530.0,0.0931214064317635,6.0
4636.0,1295.0,2199.0,0.0931542628263851,2.0
4637.0,4401.0,4425.0,0.0931594815019041,4.0
4638.0,3120.0,4577.0,0.0931798901319986,3.0
4639.0,2304.0,4572.0,0.0931911283538022,6.0
4640.0,2863.0,4391.0,0.093195097465632,4.0
4641.0,278.0,883.0,0.0932536144578736,2.0
4642.0,773.0,1886.0,0.0932656553564309,2.0
4643.0,363.0,1735.0,0.0933312482981633,2.0
4644.0,748.0,1323.0,0.0933372870170562,2.0
4645.0,1459.0,4252.0,0.0933854507603913,3.0
4646.0,2271.0,4477.0,0.0934215322038271,3.0
4647.0,1192.0,4453.0,0.0935713820101633,4.0
4648.0,1061.0,2033.0,0.093596617207523,2.0
4649.0,1242.0,1261.0,0.0936798929661926,2.0
4650.0,1207.0,2452.0,0.093731810591592,2.0
4651.0,2659.0,4310.0,0.0937520025536874,3.0
4652.0,478.0,4297.0,0.0938274904401605,3.0
4653.0,956.0,1644.0,0.0938555048171703,2.0
4654.0,354.0,1718.0,0.0938640836709779,2.0
4655.0,4264.0,4553.0,0.0939095007343646,9.0
4656.0,4459.0,4578.0,0.0939984049069611,16.0
4657.0,125.0,1402.0,0.0940766822164813,2.0
4658.0,208.0,4565.0,0.0941894792837389,185.0
4659.0,1658.0,4299.0,0.0942509563678008,9.0
4660.0,2624.0,2899.0,0.094309781874775,2.0
4661.0,598.0,4632.0,0.0943447684364861,3.0
4662.0,1033.0,1715.0,0.0944101230965519,2.0
4663.0,902.0,4509.0,0.0944199662220678,3.0
4664.0,678.0,2797.0,0.094422012888528,2.0
4665.0,2261.0,2939.0,0.0944583802161415,2.0
4666.0,1109.0,1582.0,0.0944907090994585,2.0
4667.0,22.0,4627.0,0.0944923370417125,3.0
4668.0,1485.0,2564.0,0.0945271964921664,2.0
4669.0,4156.0,4246.0,0.0945427866245746,4.0
4670.0,1537.0,4460.0,0.0945578215556764,3.0
4671.0,110.0,4319.0,0.0945842433233992,3.0
4672.0,4293.0,4566.0,0.0946184333724287,4.0
4673.0,1993.0,4379.0,0.0946384897432077,3.0
4674.0,866.0,1929.0,0.0947436636391467,2.0
4675.0,2461.0,2617.0,0.0947709179946101,2.0
4676.0,631.0,825.0,0.0947731684441046,2.0
4677.0,382.0,2386.0,0.0948969183903499,2.0
4678.0,2563.0,4555.0,0.094946274062778,8.0
4679.0,25.0,1418.0,0.094948631375895,2.0
4680.0,312.0,2633.0,0.0949503301448714,2.0
4681.0,1126.0,4438.0,0.0950245427813438,4.0
4682.0,947.0,4234.0,0.0950300454370006,3.0
4683.0,666.0,4428.0,0.0950706273093059,3.0
4684.0,2347.0,4579.0,0.0950735796047575,3.0
4685.0,783.0,988.0,0.0950997578022268,2.0
4686.0,34.0,626.0,0.0952294653860918,2.0
4687.0,4316.0,4496.0,0.095334950024834,4.0
4688.0,2894.0,4423.0,0.0953385017841298,4.0
4689.0,4191.0,4487.0,0.0953999423342453,5.0
4690.0,11.0,2638.0,0.0954369808027887,2.0
4691.0,542.0,4469.0,0.095604095217301,3.0
4692.0,4382.0,4519.0,0.0956775349289123,4.0
4693.0,880.0,4559.0,0.0957174185693935,6.0
4694.0,1129.0,4313.0,0.0957889137334812,4.0
4695.0,715.0,4491.0,0.0958171250255745,8.0
4696.0,28.0,1388.0,0.0958893762685678,2.0
4697.0,1081.0,4369.0,0.0959240814200014,3.0
4698.0,1995.0,4345.0,0.0959628809984559,6.0
4699.0,510.0,585.0,0.0959788195628376,2.0
4700.0,1131.0,4464.0,0.0959820985938814,4.0
4701.0,1011.0,4230.0,0.0959986391306012,3.0
4702.0,2164.0,2252.0,0.0960015574699324,2.0
4703.0,495.0,4501.0,0.0960790047028211,4.0
4704.0,2174.0,4333.0,0.0961083534594824,3.0
4705.0,2726.0,4543.0,0.0961155594309599,4.0
4706.0,2370.0,2948.0,0.0961328547226977,2.0
4707.0,317.0,1783.0,0.0961620995605612,2.0
4708.0,4108.0,4122.0,0.0961651793788209,4.0
4709.0,487.0,2395.0,0.0962022749929723,2.0
4710.0,2549.0,3048.0,0.0962144857996059,2.0
4711.0,1411.0,2056.0,0.0962369556622311,2.0
4712.0,105.0,2540.0,0.0963052861776577,2.0
4713.0,581.0,4174.0,0.0963877206910292,3.0
4714.0,2115.0,4502.0,0.0963901300641208,3.0
4715.0,4408.0,4427.0,0.0964921836588784,4.0
4716.0,1847.0,2241.0,0.0964978244220807,2.0
4717.0,191.0,1527.0,0.096564870628866,2.0
4718.0,4328.0,4351.0,0.0966424079388844,9.0
4719.0,1043.0,1510.0,0.0966546510417467,2.0
4720.0,2128.0,2129.0,0.0966893915527953,2.0
4721.0,2490.0,4528.0,0.0967903372552819,3.0
4722.0,2079.0,4584.0,0.0968291738828873,4.0
4723.0,20.0,4334.0,0.0968616144475059,3.0
4724.0,1356.0,4435.0,0.0968774050246251,3.0
4725.0,1813.0,4539.0,0.0969309158719098,3.0
4726.0,2896.0,4417.0,0.0969311093253365,3.0
4727.0,1656.0,4377.0,0.0969357121096178,3.0
4728.0,364.0,2142.0,0.096938465698287,2.0
4729.0,1648.0,4649.0,0.0969836157584143,3.0
4730.0,1988.0,2793.0,0.0970311999728413,2.0
4731.0,255.0,3001.0,0.0970452222707271,2.0
4732.0,1464.0,2098.0,0.0971001959028935,2.0
4733.0,794.0,4273.0,0.0972119172423056,3.0
4734.0,112.0,1720.0,0.0972565512133696,2.0
4735.0,373.0,464.0,0.0972978868469301,2.0
4736.0,1083.0,4618.0,0.0973353872850523,4.0
4737.0,305.0,4418.0,0.0973813693653865,4.0
4738.0,1530.0,2488.0,0.0974716989582327,2.0
4739.0,83.0,3059.0,0.097480569602277,2.0
4740.0,673.0,4626.0,0.0975096092356659,8.0
4741.0,216.0,2325.0,0.0975787819773861,2.0
4742.0,268.0,771.0,0.0976130060831231,2.0
4743.0,1782.0,4558.0,0.0976688791404249,3.0
4744.0,7.0,2836.0,0.0977881388494867,2.0
4745.0,238.0,4497.0,0.0978445192798751,4.0
4746.0,1830.0,1849.0,0.0978454826045918,2.0
4747.0,2718.0,4532.0,0.0978578943059295,4.0
4748.0,4449.0,4575.0,0.0978821729771781,8.0
4749.0,240.0,2810.0,0.0979272118493983,2.0
4750.0,159.0,809.0,0.0979504871542946,2.0
4751.0,482.0,4535.0,0.0979616621804725,3.0
4752.0,2837.0,4656.0,0.0979751802920704,17.0
4753.0,624.0,2259.0,0.0981013719781204,2.0
4754.0,662.0,2922.0,0.0981079095131026,2.0
4755.0,1047.0,4499.0,0.0981240836262194,6.0
4756.0,610.0,1593.0,0.0981278584293884,2.0
4757.0,377.0,1541.0,0.0981425290254683,2.0
4758.0,2544.0,4395.0,0.0981954469302804,3.0
4759.0,1804.0,2554.0,0.0981990075744629,2.0
4760.0,529.0,1212.0,0.0983781375210392,2.0
4761.0,423.0,2687.0,0.0983920054765561,2.0
4762.0,186.0,4468.0,0.0984688113750076,3.0
4763.0,1587.0,4118.0,0.0984717693489638,4.0
4764.0,4136.0,4522.0,0.0985163240159932,8.0
4765.0,687.0,4629.0,0.0985464457528503,4.0
4766.0,19.0,1851.0,0.0986266500213803,2.0
4767.0,509.0,4526.0,0.0986524813464221,4.0
4768.0,4305.0,4576.0,0.0987084440127833,10.0
4769.0,1018.0,2091.0,0.0987750278369279,2.0
4770.0,1894.0,2597.0,0.0987842833313661,2.0
4771.0,48.0,4495.0,0.0987954153162819,4.0
4772.0,1823.0,2983.0,0.0988740809394824,2.0
4773.0,4296.0,4514.0,0.0988747057799036,4.0
4774.0,4199.0,4222.0,0.0988865606748387,4.0
4775.0,1622.0,1938.0,0.0988868420417274,2.0
4776.0,47.0,93.0,0.0988974776297808,2.0
4777.0,817.0,4465.0,0.0989113932148592,3.0
4778.0,4384.0,4635.0,0.0990005783839358,8.0
4779.0,4542.0,4581.0,0.0990586876205276,6.0
4780.0,415.0,4366.0,0.0991210709181843,3.0
4781.0,1012.0,4641.0,0.0992081694611414,3.0
4782.0,944.0,1762.0,0.0992169719275538,2.0
4783.0,285.0,4429.0,0.0992833569496224,3.0
4784.0,344.0,3422.0,0.0992980146376249,3.0
4785.0,4356.0,4486.0,0.0994034578362945,10.0
4786.0,565.0,1646.0,0.0994054240137278,2.0
4787.0,804.0,4394.0,0.0994126822166705,3.0
4788.0,1943.0,2794.0,0.0994224801421915,2.0
4789.0,1533.0,2203.0,0.0995286561883064,2.0
4790.0,1672.0,1946.0,0.0995329375969229,2.0
4791.0,1403.0,4317.0,0.0995476571959162,4.0
4792.0,293.0,1150.0,0.0995498570235979,2.0
4793.0,1514.0,4335.0,0.0996026283925115,3.0
4794.0,766.0,2062.0,0.0996276520851551,2.0
4795.0,2045.0,4342.0,0.0996450799267984,3.0
4796.0,515.0,3000.0,0.0996486530888688,2.0
4797.0,1407.0,2455.0,0.0996630973536927,2.0
4798.0,4470.0,4677.0,0.0997212392022571,4.0
4799.0,579.0,3088.0,0.0997360245092137,2.0
4800.0,682.0,2413.0,0.0997772677880128,2.0
4801.0,732.0,2748.0,0.0998018477478169,2.0
4802.0,4237.0,4574.0,0.0998593211671213,8.0
4803.0,114.0,4400.0,0.0998657828797885,3.0
4804.0,4481.0,4735.0,0.099873146318784,5.0
4805.0,2769.0,3090.0,0.0999850201036999,2.0
4806.0,4303.0,4411.0,0.0999978161379963,4.0
4807.0,1164.0,4302.0,0.1000873671844717,22.0
4808.0,976.0,1601.0,0.1001006671240445,2.0
4809.0,187.0,2250.0,0.1001013482507323,2.0
4810.0,2366.0,4651.0,0.1001412090699633,4.0
4811.0,1062.0,1926.0,0.1001681058528392,2.0
4812.0,2481.0,2864.0,0.1001898801242734,2.0
4813.0,1794.0,4467.0,0.1002973596335692,3.0
4814.0,4205.0,4390.0,0.1003455127069464,11.0
4815.0,561.0,3101.0,0.1004166860590386,2.0
4816.0,4209.0,4588.0,0.1004721277996197,5.0
4817.0,4311.0,4326.0,0.1004950507060333,4.0
4818.0,2420.0,4593.0,0.1005314515389821,5.0
