feature,importance,pt
4,0.089749254,Foreign body aspiration
5,0.006907316,Foreign body aspiration
6,0.013502235,Foreign body aspiration
7,0.038658075,Foreign body aspiration
8,0.0016142005,Foreign body aspiration
9,0.033506073,Foreign body aspiration
10,0.005580414,Foreign body aspiration
11,0.029319352,Foreign body aspiration
12,0.12238595,Foreign body aspiration
13,0.05203931,Foreign body aspiration
14,0.01632213,Foreign body aspiration
15,0.016616734,Foreign body aspiration
16,0.10968565,Foreign body aspiration
17,0.03676155,Foreign body aspiration
18,0.098766506,Foreign body aspiration
19,0.020249667,Foreign body aspiration
20,0.08596055,Foreign body aspiration
21,0.013113738,Foreign body aspiration
22,0.036336195,Foreign body aspiration
23,0.0025633266,Foreign body aspiration
24,0.019542653,Foreign body aspiration
25,0.03394478,Foreign body aspiration
0,0.046475705,Foreign body in respiratory tract
1,0.13949367,Foreign body in respiratory tract
2,0.028726643,Foreign body in respiratory tract
3,0.0036990417,Foreign body in respiratory tract
4,0.08548586,Foreign body in respiratory tract
5,0.040196218,Foreign body in respiratory tract
6,0.011265164,Foreign body in respiratory tract
7,0.031133767,Foreign body in respiratory tract
8,0.018369928,Foreign body in respiratory tract
9,0.025101056,Foreign body in respiratory tract
10,0.011327879,Foreign body in respiratory tract
11,0.023950893,Foreign body in respiratory tract
12,0.04033774,Foreign body in respiratory tract
13,0.012816511,Foreign body in respiratory tract
14,0.004935167,Foreign body in respiratory tract
15,0.018270744,Foreign body in respiratory tract
16,0.0096899355,Foreign body in respiratory tract
17,0.008536643,Foreign body in respiratory tract
18,0.0021048097,Foreign body in respiratory tract
19,0.012129685,Foreign body in respiratory tract
20,0.18012804,Foreign body in respiratory tract
21,0.016144577,Foreign body in respiratory tract
22,0.123403706,Foreign body in respiratory tract
23,0.08291214,Foreign body in respiratory tract
24,0.004522115,Foreign body in respiratory tract
25,0.01884234,Foreign body in respiratory tract
0,0.06324142,Foreign body in throat
1,0.05811908,Foreign body in throat
2,0.04447853,Foreign body in throat
3,0.040230554,Foreign body in throat
4,0.08102877,Foreign body in throat
5,0.078997396,Foreign body in throat
6,0.024505744,Foreign body in throat
7,0.028792925,Foreign body in throat
8,0.007960241,Foreign body in throat
9,0.12705803,Foreign body in throat
10,0.010236912,Foreign body in throat
11,0.013357158,Foreign body in throat
12,0.07616034,Foreign body in throat
13,0.01724963,Foreign body in throat
14,0.023318533,Foreign body in throat
15,0.01422202,Foreign body in throat
16,0.10254933,Foreign body in throat
17,0.03140525,Foreign body in throat
18,0.004550545,Foreign body in throat
19,0.007899156,Foreign body in throat
20,0.06095707,Foreign body in throat
21,0.011252266,Foreign body in throat
22,0.03184867,Foreign body in throat
23,0.0029427805,Foreign body in throat
24,0.00334406,Foreign body in throat
25,0.034293506,Foreign body in throat
0,0.090463005,Formication
1,0.02355159,Formication
2,0.011155181,Formication
3,0.08347503,Formication
4,0.10263046,Formication
5,0.014709444,Formication
6,0.011889848,Formication
7,0.04583118,Formication
8,0.029647633,Formication
9,0.09260349,Formication
10,0.0044563417,Formication
11,0.019512814,Formication
12,0.110109664,Formication
13,0.01798826,Formication
14,0.0073314058,Formication
15,0.028092558,Formication
16,0.11146547,Formication
17,0.0045521925,Formication
18,0.038512908,Formication
19,0.045770574,Formication
20,0.03341688,Formication
21,0.015997447,Formication
22,0.039398517,Formication
23,0.010110362,Formication
24,0.0021597692,Formication
25,0.005167937,Formication
0,0.029240053,Fournier's gangrene
1,0.023742618,Fournier's gangrene
2,0.022414485,Fournier's gangrene
3,0.05461821,Fournier's gangrene
4,0.100804344,Fournier's gangrene
5,0.02421462,Fournier's gangrene
6,0.042774644,Fournier's gangrene
7,0.021279307,Fournier's gangrene
8,0.018478714,Fournier's gangrene
9,0.01215523,Fournier's gangrene
10,0.01068289,Fournier's gangrene
11,0.031596903,Fournier's gangrene
12,0.09479337,Fournier's gangrene
13,0.008793357,Fournier's gangrene
14,0.0014947741,Fournier's gangrene
15,0.03367159,Fournier's gangrene
16,0.0030063426,Fournier's gangrene
17,0.0529213,Fournier's gangrene
18,0.0026916838,Fournier's gangrene
19,0.020742262,Fournier's gangrene
20,0.047860663,Fournier's gangrene
21,0.034686685,Fournier's gangrene
22,0.06899364,Fournier's gangrene
23,0.1252643,Fournier's gangrene
24,0.057319377,Fournier's gangrene
25,0.055758618,Fournier's gangrene
0,0.050492663,Fracture
1,0.04971974,Fracture
2,0.0373813,Fracture
3,0.06644734,Fracture
4,0.12767817,Fracture
5,0.024114128,Fracture
6,0.020251466,Fracture
7,0.026951598,Fracture
8,0.013934387,Fracture
9,0.048794832,Fracture
10,0.0053790766,Fracture
11,0.024171725,Fracture
12,0.14934675,Fracture
13,0.03697951,Fracture
14,0.0114447195,Fracture
15,0.016324118,Fracture
16,0.084038265,Fracture
17,0.049394306,Fracture
18,0.016092338,Fracture
19,0.016896348,Fracture
20,0.050297145,Fracture
21,0.021610407,Fracture
22,0.029167313,Fracture
23,0.00506158,Fracture
24,0.0029802094,Fracture
25,0.015050562,Fracture
0,0.0069618695,Freezing phenomenon
1,0.07161366,Freezing phenomenon
2,0.004316069,Freezing phenomenon
3,0.07142822,Freezing phenomenon
4,0.06470792,Freezing phenomenon
5,0.032086547,Freezing phenomenon
6,0.014651338,Freezing phenomenon
7,0.016658802,Freezing phenomenon
8,0.012649761,Freezing phenomenon
9,0.003945257,Freezing phenomenon
10,0.036831625,Freezing phenomenon
11,0.05876345,Freezing phenomenon
12,0.19025384,Freezing phenomenon
13,0.06873813,Freezing phenomenon
14,0.045521714,Freezing phenomenon
15,0.015378171,Freezing phenomenon
16,0.015920576,Freezing phenomenon
17,0.049288012,Freezing phenomenon
18,0.018283034,Freezing phenomenon
19,0.004698695,Freezing phenomenon
20,0.025466992,Freezing phenomenon
21,0.01611642,Freezing phenomenon
22,0.0061122826,Freezing phenomenon
23,0.044486657,Freezing phenomenon
24,0.020852147,Freezing phenomenon
25,0.08426882,Freezing phenomenon
0,0.060934268,Frequent bowel movements
1,0.05512321,Frequent bowel movements
2,0.0016956545,Frequent bowel movements
3,0.06944871,Frequent bowel movements
4,0.07583263,Frequent bowel movements
5,0.057778392,Frequent bowel movements
6,0.013782142,Frequent bowel movements
7,0.025910186,Frequent bowel movements
8,0.011243238,Frequent bowel movements
9,0.00800096,Frequent bowel movements
10,0.011648381,Frequent bowel movements
11,0.017685335,Frequent bowel movements
12,0.08943611,Frequent bowel movements
13,0.014896091,Frequent bowel movements
14,0.0074860635,Frequent bowel movements
15,0.02531542,Frequent bowel movements
16,0.006124826,Frequent bowel movements
17,0.10166157,Frequent bowel movements
18,0.018097447,Frequent bowel movements
19,0.006937588,Frequent bowel movements
20,0.057883605,Frequent bowel movements
21,0.017482735,Frequent bowel movements
22,0.05567289,Frequent bowel movements
23,0.14198302,Frequent bowel movements
24,0.035035815,Frequent bowel movements
25,0.012903729,Frequent bowel movements
0,0.003489669,Full blood count decreased
1,0.047826797,Full blood count decreased
2,0.011410546,Full blood count decreased
3,0.06954137,Full blood count decreased
4,0.0715195,Full blood count decreased
5,0.07033209,Full blood count decreased
6,0.0038532964,Full blood count decreased
7,0.012363019,Full blood count decreased
8,0.01374736,Full blood count decreased
9,0.005281722,Full blood count decreased
10,0.01146556,Full blood count decreased
11,0.018704155,Full blood count decreased
12,0.083282545,Full blood count decreased
13,0.04345302,Full blood count decreased
14,0.008158725,Full blood count decreased
15,0.03492306,Full blood count decreased
16,0.02930655,Full blood count decreased
17,0.034723606,Full blood count decreased
18,0.014505357,Full blood count decreased
19,0.013272982,Full blood count decreased
20,0.039682556,Full blood count decreased
21,0.0192553,Full blood count decreased
22,0.013603335,Full blood count decreased
23,0.25146857,Full blood count decreased
24,0.03259271,Full blood count decreased
25,0.042236567,Full blood count decreased
0,0.021579368,Full blood count increased
1,0.05362243,Full blood count increased
2,0.005046227,Full blood count increased
3,0.09358417,Full blood count increased
4,0.09707739,Full blood count increased
5,0.025329195,Full blood count increased
6,0.03580781,Full blood count increased
7,0.0053789346,Full blood count increased
8,0.03284548,Full blood count increased
9,0.016374666,Full blood count increased
10,0.03448629,Full blood count increased
11,0.018515918,Full blood count increased
12,0.11096651,Full blood count increased
13,0.020809054,Full blood count increased
14,0.020808062,Full blood count increased
15,0.04058783,Full blood count increased
16,0.016817635,Full blood count increased
17,0.041419826,Full blood count increased
18,0.013501292,Full blood count increased
19,0.0124579435,Full blood count increased
20,0.015241276,Full blood count increased
21,0.025159284,Full blood count increased
22,0.016265634,Full blood count increased
23,0.15300588,Full blood count increased
24,0.040979672,Full blood count increased
25,0.03233225,Full blood count increased
0,0.079448335,Functional gastrointestinal disorder
1,0.057903875,Functional gastrointestinal disorder
2,0.016401421,Functional gastrointestinal disorder
3,0.11976852,Functional gastrointestinal disorder
4,0.085103914,Functional gastrointestinal disorder
5,0.00678539,Functional gastrointestinal disorder
6,0.018151652,Functional gastrointestinal disorder
7,0.035929944,Functional gastrointestinal disorder
8,0.04372853,Functional gastrointestinal disorder
9,0.01946602,Functional gastrointestinal disorder
10,0.014982008,Functional gastrointestinal disorder
11,0.005789689,Functional gastrointestinal disorder
12,0.07049961,Functional gastrointestinal disorder
13,0.013942467,Functional gastrointestinal disorder
14,0.02324405,Functional gastrointestinal disorder
15,0.010626795,Functional gastrointestinal disorder
16,0.051089466,Functional gastrointestinal disorder
17,0.07836983,Functional gastrointestinal disorder
18,0.09896531,Functional gastrointestinal disorder
19,0.010317861,Functional gastrointestinal disorder
20,0.05049755,Functional gastrointestinal disorder
21,0.016650377,Functional gastrointestinal disorder
22,0.017014692,Functional gastrointestinal disorder
23,0.034656137,Functional gastrointestinal disorder
24,0.009025808,Functional gastrointestinal disorder
25,0.011640793,Functional gastrointestinal disorder
0,0.024831118,Fungal infection
1,0.0386803,Fungal infection
2,0.011029603,Fungal infection
3,0.04762625,Fungal infection
4,0.09283174,Fungal infection
5,0.029747205,Fungal infection
6,0.021215886,Fungal infection
7,0.021677379,Fungal infection
8,0.014690797,Fungal infection
9,0.072863616,Fungal infection
10,0.0046665836,Fungal infection
11,0.0069023035,Fungal infection
12,0.14042562,Fungal infection
13,0.021951357,Fungal infection
14,0.0044104857,Fungal infection
15,0.030708758,Fungal infection
16,0.00029431866,Fungal infection
17,0.09749395,Fungal infection
18,0.065621294,Fungal infection
19,0.019817768,Fungal infection
20,0.047574166,Fungal infection
21,0.012149973,Fungal infection
22,0.037346035,Fungal infection
23,0.010839646,Fungal infection
24,0.055180818,Fungal infection
25,0.069423035,Fungal infection
0,0.070213035,Fungal skin infection
1,0.019320404,Fungal skin infection
2,0.0039292113,Fungal skin infection
3,0.10409034,Fungal skin infection
4,0.092603825,Fungal skin infection
5,0.012590423,Fungal skin infection
6,0.020579802,Fungal skin infection
7,0.03661282,Fungal skin infection
8,0.012319864,Fungal skin infection
9,0.0009405546,Fungal skin infection
10,0.0329236,Fungal skin infection
11,0.031840257,Fungal skin infection
12,0.027448993,Fungal skin infection
13,0.019626588,Fungal skin infection
14,0.004872465,Fungal skin infection
15,0.038394406,Fungal skin infection
16,0.016832275,Fungal skin infection
17,0.014070674,Fungal skin infection
18,0.0342846,Fungal skin infection
19,0.01581261,Fungal skin infection
20,0.051078398,Fungal skin infection
21,0.09442891,Fungal skin infection
22,0.19840519,Fungal skin infection
23,0.01637043,Fungal skin infection
24,0.018594198,Fungal skin infection
25,0.011816233,Fungal skin infection
0,0.0016876457,Furuncle
1,0.049065642,Furuncle
2,0.029958963,Furuncle
3,0.08403692,Furuncle
4,0.040800154,Furuncle
5,0.033979524,Furuncle
6,0.0023368257,Furuncle
7,0.022621965,Furuncle
8,0.0066780145,Furuncle
9,0.066098094,Furuncle
10,0.016720071,Furuncle
11,0.03228817,Furuncle
12,0.17676705,Furuncle
13,0.041013584,Furuncle
14,0.007624472,Furuncle
15,0.0650882,Furuncle
16,0.0015049304,Furuncle
17,0.032713614,Furuncle
18,0.04923541,Furuncle
19,0.011320782,Furuncle
20,0.034873728,Furuncle
21,0.036823206,Furuncle
22,0.0520313,Furuncle
23,0.0021061487,Furuncle
24,0.05537775,Furuncle
25,0.047247738,Furuncle
0,0.022043677,Gait disturbance
1,0.020546721,Gait disturbance
2,0.016753282,Gait disturbance
3,0.040680416,Gait disturbance
4,0.06500157,Gait disturbance
5,0.049306735,Gait disturbance
6,0.005378924,Gait disturbance
7,0.02083819,Gait disturbance
8,0.024098974,Gait disturbance
9,0.19979191,Gait disturbance
10,0.015543666,Gait disturbance
11,0.016923763,Gait disturbance
12,0.091280945,Gait disturbance
13,0.028051276,Gait disturbance
14,0.0071974876,Gait disturbance
15,0.02750702,Gait disturbance
16,0.06334566,Gait disturbance
17,0.023586402,Gait disturbance
18,0.024838364,Gait disturbance
19,0.007669247,Gait disturbance
20,0.018574845,Gait disturbance
21,0.019352745,Gait disturbance
22,0.11920829,Gait disturbance
23,0.049858887,Gait disturbance
24,0.004600034,Gait disturbance
25,0.01802097,Gait disturbance
0,0.021834746,Gait inability
1,0.05201879,Gait inability
2,0.013340717,Gait inability
3,0.02845298,Gait inability
4,0.09978101,Gait inability
5,0.050694376,Gait inability
6,0.0014247566,Gait inability
7,0.05726706,Gait inability
8,0.008674065,Gait inability
9,0.00041145922,Gait inability
10,0.024313984,Gait inability
11,0.017200721,Gait inability
12,0.11422889,Gait inability
13,0.030767057,Gait inability
14,0.0029854812,Gait inability
15,0.07323077,Gait inability
16,0.00062496,Gait inability
17,0.031810455,Gait inability
18,0.044560447,Gait inability
19,0.012463746,Gait inability
20,0.04350241,Gait inability
21,0.020536328,Gait inability
22,0.08443485,Gait inability
23,0.052782197,Gait inability
24,0.055796415,Gait inability
25,0.05686139,Gait inability
0,0.054181423,Galactorrhoea
1,0.06344569,Galactorrhoea
2,0.02020214,Galactorrhoea
3,0.116206184,Galactorrhoea
4,0.06964295,Galactorrhoea
5,0.048582852,Galactorrhoea
6,0.02563325,Galactorrhoea
7,0.043627318,Galactorrhoea
8,0.014995859,Galactorrhoea
9,0.048862923,Galactorrhoea
10,0.02288838,Galactorrhoea
11,0.01902491,Galactorrhoea
12,0.10300408,Galactorrhoea
13,0.023913026,Galactorrhoea
14,0.011329572,Galactorrhoea
15,0.0390862,Galactorrhoea
16,0.0052791894,Galactorrhoea
17,0.0018280338,Galactorrhoea
18,0.026453706,Galactorrhoea
19,0.0116120465,Galactorrhoea
20,0.040610116,Galactorrhoea
21,0.03647109,Galactorrhoea
22,0.03382219,Galactorrhoea
23,0.021291815,Galactorrhoea
24,0.09499259,Galactorrhoea
25,0.0030124427,Galactorrhoea
0,0.009799625,Gallbladder disorder
1,0.008955491,Gallbladder disorder
2,0.019071203,Gallbladder disorder
3,0.046913143,Gallbladder disorder
4,0.07555716,Gallbladder disorder
5,0.041574366,Gallbladder disorder
6,0.009028596,Gallbladder disorder
7,0.042216826,Gallbladder disorder
8,0.003399525,Gallbladder disorder
9,0.13000597,Gallbladder disorder
10,0.023819895,Gallbladder disorder
11,0.011204998,Gallbladder disorder
12,0.09840722,Gallbladder disorder
13,0.05234692,Gallbladder disorder
14,0.013655819,Gallbladder disorder
15,0.033366688,Gallbladder disorder
16,0.013108518,Gallbladder disorder
17,0.026533449,Gallbladder disorder
18,0.005113839,Gallbladder disorder
19,0.0044814805,Gallbladder disorder
20,0.076711774,Gallbladder disorder
21,0.017026255,Gallbladder disorder
22,0.07675134,Gallbladder disorder
23,0.0058799786,Gallbladder disorder
24,0.0687109,Gallbladder disorder
25,0.08635906,Gallbladder disorder
0,0.042831864,Gallbladder operation
1,0.033659868,Gallbladder operation
2,0.020166151,Gallbladder operation
3,0.08048337,Gallbladder operation
4,0.107860945,Gallbladder operation
5,0.031677887,Gallbladder operation
6,0.030538546,Gallbladder operation
7,0.04928206,Gallbladder operation
8,0.04076327,Gallbladder operation
9,0.0151241515,Gallbladder operation
10,0.008168458,Gallbladder operation
11,0.050511047,Gallbladder operation
12,0.047182668,Gallbladder operation
13,0.0210222,Gallbladder operation
14,0.013986012,Gallbladder operation
15,0.03273926,Gallbladder operation
16,0.0014047947,Gallbladder operation
17,0.012996704,Gallbladder operation
18,0.03287642,Gallbladder operation
19,0.011687907,Gallbladder operation
20,0.049892582,Gallbladder operation
21,0.032320186,Gallbladder operation
22,0.11537148,Gallbladder operation
23,0.022124648,Gallbladder operation
24,0.04643141,Gallbladder operation
25,0.048896108,Gallbladder operation
0,0.029274262,Gambling
1,0.02107346,Gambling
2,0.040512256,Gambling
3,0.11434629,Gambling
4,0.10028846,Gambling
5,0.015362551,Gambling
6,0.0065778177,Gambling
7,0.0008517253,Gambling
8,0.023157544,Gambling
9,0.0070426785,Gambling
10,0.011114746,Gambling
11,0.0079513835,Gambling
12,0.20807354,Gambling
13,0.011983398,Gambling
14,0.015606358,Gambling
15,0.012269206,Gambling
16,0.20536986,Gambling
17,0.0056969277,Gambling
18,0.0021855398,Gambling
19,0.024581973,Gambling
20,0.03160335,Gambling
21,0.004668419,Gambling
22,0.078952,Gambling
23,0.0019549797,Gambling
24,0.007253133,Gambling
25,0.012248066,Gambling
0,0.04087778,Gastrectomy
1,0.012280197,Gastrectomy
2,0.04256683,Gastrectomy
3,0.10500505,Gastrectomy
4,0.047537528,Gastrectomy
5,0.023338052,Gastrectomy
6,0.0038513807,Gastrectomy
7,0.03720953,Gastrectomy
8,0.008834443,Gastrectomy
9,0.053290907,Gastrectomy
10,0.02701305,Gastrectomy
11,0.01786236,Gastrectomy
12,0.07660588,Gastrectomy
13,0.021765014,Gastrectomy
14,0.08265322,Gastrectomy
15,0.06973511,Gastrectomy
16,0.0043452824,Gastrectomy
17,0.058156192,Gastrectomy
18,0.024904048,Gastrectomy
19,0.01910707,Gastrectomy
20,0.027672477,Gastrectomy
21,0.0315035,Gastrectomy
22,0.119821675,Gastrectomy
23,0.0017317046,Gastrectomy
24,0.006386557,Gastrectomy
25,0.035945114,Gastrectomy
0,0.049118593,Gastric bypass
1,0.0051623266,Gastric bypass
2,0.026482062,Gastric bypass
3,0.15586904,Gastric bypass
4,0.0715534,Gastric bypass
5,0.036282167,Gastric bypass
6,0.013461293,Gastric bypass
7,0.022540396,Gastric bypass
8,0.030692747,Gastric bypass
9,0.02179785,Gastric bypass
10,0.06066311,Gastric bypass
11,0.018852986,Gastric bypass
12,0.063106105,Gastric bypass
13,0.011718643,Gastric bypass
14,0.0071099075,Gastric bypass
15,0.039614208,Gastric bypass
16,0.0038660185,Gastric bypass
17,0.02029917,Gastric bypass
18,0.0035745047,Gastric bypass
19,0.037189744,Gastric bypass
20,0.06355658,Gastric bypass
21,0.08648728,Gastric bypass
22,0.106950864,Gastric bypass
23,0.010238767,Gastric bypass
24,0.006386743,Gastric bypass
25,0.027425503,Gastric bypass
0,0.10868849,Gastric cancer
1,0.08053289,Gastric cancer
2,0.12550513,Gastric cancer
3,0.050569747,Gastric cancer
4,0.08067896,Gastric cancer
5,0.012447621,Gastric cancer
6,0.024606531,Gastric cancer
7,0.0032791945,Gastric cancer
8,0.0225887,Gastric cancer
9,0.049813278,Gastric cancer
10,0.0007854256,Gastric cancer
11,0.011817264,Gastric cancer
12,0.1660674,Gastric cancer
13,0.029900853,Gastric cancer
14,0.008585045,Gastric cancer
15,0.024935868,Gastric cancer
16,0.09567691,Gastric cancer
17,0.005027184,Gastric cancer
18,0.002804221,Gastric cancer
19,0.008165097,Gastric cancer
20,0.033253685,Gastric cancer
21,0.005093821,Gastric cancer
22,0.014155214,Gastric cancer
23,0.002058864,Gastric cancer
24,0.010410422,Gastric cancer
25,0.022552248,Gastric cancer
0,0.009840689,Gastric disorder
1,0.051113736,Gastric disorder
2,0.014787286,Gastric disorder
3,0.0669682,Gastric disorder
4,0.08756808,Gastric disorder
5,0.03169794,Gastric disorder
6,0.000915709,Gastric disorder
7,0.013387761,Gastric disorder
8,0.0173997,Gastric disorder
9,0.0108581465,Gastric disorder
10,0.01728736,Gastric disorder
11,0.018322196,Gastric disorder
12,0.0958797,Gastric disorder
13,0.06899111,Gastric disorder
14,0.0025228416,Gastric disorder
15,0.035314895,Gastric disorder
16,0.025617868,Gastric disorder
17,0.0784434,Gastric disorder
18,0.0015927211,Gastric disorder
19,0.019779872,Gastric disorder
20,0.04621551,Gastric disorder
21,0.01233848,Gastric disorder
22,0.023728637,Gastric disorder
23,0.15429434,Gastric disorder
24,0.06566235,Gastric disorder
25,0.02947141,Gastric disorder
0,0.05980061,Gastric haemorrhage
1,0.03720855,Gastric haemorrhage
2,0.021316912,Gastric haemorrhage
3,0.1291539,Gastric haemorrhage
4,0.022932585,Gastric haemorrhage
5,0.02988808,Gastric haemorrhage
6,0.028150583,Gastric haemorrhage
7,0.05941495,Gastric haemorrhage
8,0.003464137,Gastric haemorrhage
9,0.035915844,Gastric haemorrhage
10,0.008078437,Gastric haemorrhage
11,0.018927982,Gastric haemorrhage
12,0.14441378,Gastric haemorrhage
13,0.0038980492,Gastric haemorrhage
14,0.024588931,Gastric haemorrhage
15,0.014176465,Gastric haemorrhage
16,0.121638544,Gastric haemorrhage
17,0.051452424,Gastric haemorrhage
18,0.017834239,Gastric haemorrhage
19,0.011108034,Gastric haemorrhage
20,0.07671972,Gastric haemorrhage
21,0.020352842,Gastric haemorrhage
22,0.0189646,Gastric haemorrhage
23,0.00144353,Gastric haemorrhage
24,0.025689837,Gastric haemorrhage
25,0.013466412,Gastric haemorrhage
0,0.029039385,Gastric infection
1,0.07101459,Gastric infection
2,0.041617647,Gastric infection
3,0.07353656,Gastric infection
4,0.09695854,Gastric infection
5,0.07136768,Gastric infection
6,0.008214661,Gastric infection
7,0.023896514,Gastric infection
8,0.020354183,Gastric infection
9,0.010229186,Gastric infection
10,0.015750349,Gastric infection
11,0.0066096876,Gastric infection
12,0.1743455,Gastric infection
13,0.01752279,Gastric infection
14,0.008609892,Gastric infection
15,0.021201277,Gastric infection
16,0.058722347,Gastric infection
17,0.010034663,Gastric infection
18,0.0074833566,Gastric infection
19,0.021537665,Gastric infection
20,0.05714816,Gastric infection
21,0.015080118,Gastric infection
22,0.02200709,Gastric infection
23,0.07992722,Gastric infection
24,0.016537981,Gastric infection
25,0.021252913,Gastric infection
0,0.069524765,Gastric perforation
1,0.024064172,Gastric perforation
2,0.011963485,Gastric perforation
3,0.021612126,Gastric perforation
4,0.06986698,Gastric perforation
5,0.0082309125,Gastric perforation
6,0.042327955,Gastric perforation
7,0.021239243,Gastric perforation
8,0.0059319767,Gastric perforation
9,0.016988168,Gastric perforation
10,0.0037989526,Gastric perforation
11,0.007927084,Gastric perforation
12,0.12482799,Gastric perforation
13,0.004127992,Gastric perforation
14,0.023882156,Gastric perforation
15,0.010668839,Gastric perforation
16,0.21957839,Gastric perforation
17,0.012947969,Gastric perforation
18,0.05375526,Gastric perforation
19,0.022941602,Gastric perforation
20,0.0028776703,Gastric perforation
21,0.0039909026,Gastric perforation
22,0.16099717,Gastric perforation
23,0.0058620838,Gastric perforation
24,0.01214369,Gastric perforation
25,0.037922487,Gastric perforation
0,0.014714918,Gastric polyps
1,0.07585227,Gastric polyps
2,0.013341237,Gastric polyps
3,0.16802688,Gastric polyps
4,0.015508745,Gastric polyps
5,0.080421865,Gastric polyps
6,0.0022891394,Gastric polyps
7,0.055697836,Gastric polyps
8,0.0038560499,Gastric polyps
9,0.09132268,Gastric polyps
10,0.008592274,Gastric polyps
11,0.017102106,Gastric polyps
12,0.096066415,Gastric polyps
13,0.04267967,Gastric polyps
14,0.010381586,Gastric polyps
15,0.040109187,Gastric polyps
16,0.12005567,Gastric polyps
17,0.007714074,Gastric polyps
18,0.013468477,Gastric polyps
19,0.011375077,Gastric polyps
20,0.030255716,Gastric polyps
21,0.014054284,Gastric polyps
22,0.026017377,Gastric polyps
23,0.016821459,Gastric polyps
24,0.0055909604,Gastric polyps
25,0.0186841,Gastric polyps
0,0.008734235,Gastric ulcer
1,0.04934077,Gastric ulcer
2,0.0043634977,Gastric ulcer
3,0.13852707,Gastric ulcer
4,0.036627103,Gastric ulcer
5,0.027939657,Gastric ulcer
6,0.0129419975,Gastric ulcer
7,0.032182515,Gastric ulcer
8,0.0072475434,Gastric ulcer
9,0.036362316,Gastric ulcer
10,0.042887967,Gastric ulcer
11,0.035837967,Gastric ulcer
12,0.13705684,Gastric ulcer
13,0.008909599,Gastric ulcer
14,0.03475581,Gastric ulcer
15,0.03181731,Gastric ulcer
16,0.06510032,Gastric ulcer
17,0.01623631,Gastric ulcer
18,0.029623248,Gastric ulcer
19,0.030973824,Gastric ulcer
20,0.041123714,Gastric ulcer
21,0.021421248,Gastric ulcer
22,0.035910264,Gastric ulcer
23,0.0039443253,Gastric ulcer
24,0.051825944,Gastric ulcer
25,0.058308534,Gastric ulcer
0,0.011182478,Gastric ulcer haemorrhage
1,0.031157238,Gastric ulcer haemorrhage
2,0.011287294,Gastric ulcer haemorrhage
3,0.15001075,Gastric ulcer haemorrhage
4,0.013070289,Gastric ulcer haemorrhage
5,0.07100338,Gastric ulcer haemorrhage
6,0.0005016983,Gastric ulcer haemorrhage
7,0.02203882,Gastric ulcer haemorrhage
8,0.014133657,Gastric ulcer haemorrhage
9,0.015683353,Gastric ulcer haemorrhage
10,0.0016342832,Gastric ulcer haemorrhage
11,0.018204384,Gastric ulcer haemorrhage
12,0.108454175,Gastric ulcer haemorrhage
13,0.05518481,Gastric ulcer haemorrhage
14,0.045480743,Gastric ulcer haemorrhage
15,0.050497204,Gastric ulcer haemorrhage
16,0.0024644425,Gastric ulcer haemorrhage
17,0.117479995,Gastric ulcer haemorrhage
18,0.07130214,Gastric ulcer haemorrhage
19,0.014197552,Gastric ulcer haemorrhage
20,0.023998674,Gastric ulcer haemorrhage
21,0.02653333,Gastric ulcer haemorrhage
22,0.041794714,Gastric ulcer haemorrhage
23,0.010855762,Gastric ulcer haemorrhage
24,0.025488889,Gastric ulcer haemorrhage
25,0.04635991,Gastric ulcer haemorrhage
0,0.028405663,Gastritis
1,0.057553295,Gastritis
2,0.06689202,Gastritis
3,0.039259695,Gastritis
4,0.08248043,Gastritis
5,0.015280512,Gastritis
6,0.0092509845,Gastritis
7,0.011068332,Gastritis
8,0.011187618,Gastritis
9,0.06777614,Gastritis
10,0.008133254,Gastritis
11,0.0168328,Gastritis
12,0.11144268,Gastritis
13,0.009156902,Gastritis
14,0.004644243,Gastritis
15,0.046865065,Gastritis
16,0.052736115,Gastritis
17,0.04651769,Gastritis
18,0.031185128,Gastritis
19,0.01324383,Gastritis
20,0.03105888,Gastritis
21,0.019192852,Gastritis
22,0.042505573,Gastritis
23,0.074836485,Gastritis
24,0.012440333,Gastritis
25,0.09005352,Gastritis
0,0.008846589,Gastritis erosive
1,0.0031761895,Gastritis erosive
2,0.022861442,Gastritis erosive
3,0.05461611,Gastritis erosive
4,0.066370726,Gastritis erosive
5,0.025473794,Gastritis erosive
6,0.09317703,Gastritis erosive
7,0.012954393,Gastritis erosive
8,0.011223669,Gastritis erosive
9,0.038990177,Gastritis erosive
10,0.012427949,Gastritis erosive
11,0.02498382,Gastritis erosive
12,0.14638665,Gastritis erosive
13,0.06644494,Gastritis erosive
14,0.0013653871,Gastritis erosive
15,0.026964854,Gastritis erosive
16,0.10099515,Gastritis erosive
17,0.08361415,Gastritis erosive
18,0.028473666,Gastritis erosive
19,0.0030278736,Gastritis erosive
20,0.03663269,Gastritis erosive
21,0.008365341,Gastritis erosive
22,0.03963573,Gastritis erosive
23,0.0037972268,Gastritis erosive
24,0.035733115,Gastritis erosive
25,0.043461397,Gastritis erosive
0,0.010822593,Gastroenteritis
1,0.022335531,Gastroenteritis
2,0.006486397,Gastroenteritis
3,0.031975992,Gastroenteritis
4,0.05636939,Gastroenteritis
5,0.062020436,Gastroenteritis
6,0.036307618,Gastroenteritis
7,0.048582114,Gastroenteritis
